"school","course","class","gender","ethnic","major","grands","parents","version","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","pass","old_must","mult","div","frac","log_exp","chem"
"UTXW",102.4,"FR","1","Black","stem","N","Y","78",1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,16,1,13,2,3,3,5,3
"UTXW",102.1,"FR","0","White","stem","Y","Y","78",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,16,1,13,3,3,4,4,2
"UTXW",80.9,"FR","0","Asian","med","N","Y","87",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,16,1,13,3,5,3,2,3
"UTXW",75.3,"FR","0","White","stem","N","N","87",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,16,1,13,3,4,4,3,2
"UTXW",96.8,"FR","1","White","other","Y","Y","87",1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,16,1,13,3,4,4,2,3
"UTXW",100.7,"FR","0","Asian","med","N","Y","78",1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,16,1,13,3,5,2,3,3
"UTXW",81.3,"FR","0","Hisp","stem","N","N","87",1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,16,1,12,3,3,2,5,3
"ACUP",95.4,"FR","0","Hisp","med","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,17,1,14,3,5,3,3,3
"ACUP",94.6,"FR","0","White","stem","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,17,1,13,3,5,4,3,2
"ACUP",94.7,"FR","0","White","med","Other","Y","87",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,17,1,13,3,4,4,5,1
"ACUP",98.3,"FR","1","Asian","med","Y","Y","87",1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,17,1,13,3,4,4,3,3
"ACUP",72.5,"SO","1","Hisp","stem","N","Y","78",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,17,1,14,3,4,4,4,2
"ACUP",96.5,"FR","1","White","med","N","Y","87",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,17,1,13,3,4,4,5,1
"ACUP",85.8,"FR","0","White","med","Y","Y","87",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,14,3,2,4,5,3
"ACUP",83.9,"FR","1","Black","med","Other","Y","87",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,17,1,13,3,5,4,3,2
"ACUP",88.7,"FR","0","White","stem","Y","Y","87",1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,17,1,13,3,4,4,3,3
"TAMU",93.2,"FR","1","White","stem","N","Y","78",1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,17,1,14,3,4,4,3,3
"TAMU",87.8,"FR","0","White","stem","Other","Y","78",1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,17,1,13,2,4,4,4,3
"TAMU",89.4,"SO","0","White","dual","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,17,1,13,3,5,4,2,3
"TAMU",97.3,"SO","1","White","other","Y","Y","78",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,17,1,14,3,3,4,5,2
"TAMU",94.3,"FR","1","Mixed","med","Y","Y","87",1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,17,1,13,3,3,4,5,2
"TAMU",92.5,"FR","0","White","stem","Y","Y","78",1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,17,1,14,3,3,4,4,3
"TAMU",85.2,"FR","1","White","stem","Y","Y","87",0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,13,2,3,4,5,3
"TAMU",96.5,"FR","0","Other","med","Y","Y","87",1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,17,1,13,3,5,3,3,3
"TAMU",79.3,"SO","0","White","stem","Y","Y","78",1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,17,1,14,3,4,2,5,3
"TAMU",80.4,"FR","0","Hisp","med","Y","Y","78",1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,17,1,13,3,4,4,4,2
"TAMU",93.4,"JR","0","White","med","Y","Y","78",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,14,3,2,4,5,3
"TAMU",93.8,"FR","0","White","stem","Y","Y","87",1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,17,1,14,3,5,2,4,3
"TAMU",92.1,"FR","0","Hisp","med","Y","Y","78",1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,17,1,13,3,3,4,4,3
"TAMU",82.6,"FR","0","Asian","med","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,17,1,14,3,4,4,3,3
"TAMU",76,"FR","1","Hisp","stem","N","N","87",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,17,1,14,3,2,4,5,3
"TAMU",75.4,"FR","1","White","stem","Y","Y","87",1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,17,1,14,3,2,4,5,3
"TAMU",78.5,"FR","0","White","med","Y","Y","78",1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,13,3,3,4,4,3
"TAMU",96.2,"FR","1","Asian","stem","N","Y","78",1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,17,1,14,3,4,3,5,2
"TAMU",94.7,"FR","1","White","med","Y","Y","78",1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,17,1,13,2,4,4,4,3
"TAMU",88.6,"FR","1","Other","med","N","Y","78",0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,13,2,4,4,4,3
"TAMU",96.3,"FR","1","Hisp","stem","N","Y","87",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,17,1,14,3,5,3,5,1
"TAMU",86.5,"FR","1","Hisp","stem","Y","Y","87",1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,17,1,13,2,5,4,3,3
"TAMU",92.8,"FR","1","Asian","med","Y","Y","78",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,17,1,15,3,4,3,5,2
"TAMU",90.2,"FR","1","Asian","stem","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,17,1,14,3,5,3,3,3
"TAMU",91.9,"JR","1","Asian","med","Y","Y","78",1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,17,1,13,3,4,4,3,3
"TAMU",91.6,"FR","0","White","stem","Y","Y","87",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,17,1,14,3,3,3,5,3
"TAMU",85,"FR","0","Asian","med","N","N","87",0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,13,2,4,4,4,3
"TAMU",87.3,"FR","0","Asian","med","Y","Y","78",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,17,1,15,2,4,3,5,3
"TAMU",83.3,"FR","0","Hisp","med","N","Y","87",1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,17,1,14,2,4,4,4,3
"TAMU",87.3,"FR","0","White","med","N","N","87",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,14,3,2,4,5,3
"TAMU",89.8,"JR","0","White","med","Y","Y","87",1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,17,1,13,3,4,3,4,3
"TAMU",89,"SO","1","White","stem","N","N","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17,1,13,3,5,4,2,3
"TAMU",94.5,"FR","0","White","med","N","Y","87",1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,17,1,13,3,4,4,3,3
"TAMU",86.4,"FR","0","Hisp","stem","N","Y","87",1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,17,1,14,3,3,4,5,2
"TAMU",86.8,"FR","1","White","stem","N","Y","78",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,14,3,3,4,4,3
"TAMU",91.2,"FR","0","White","stem","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,17,1,14,3,5,3,3,3
"TAMU",84.3,"FR","0","White","stem","N","N","78",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,17,1,14,3,5,3,4,2
"TAMU",94.9,"FR","1","Asian","stem","Y","Y","87",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,17,1,14,3,3,3,5,3
"TAMU",92.9,"FR","1","White","med","Other","N","87",0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,14,2,4,4,4,3
"TAMU",92.6,"FR","1","Other","stem","Y","Y","78",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,14,3,2,4,5,3
"TAMU",85.4,"FR","0","White","stem","N","Y","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17,1,13,3,5,4,2,3
"TSU",99.2,"FR","0","White","stem","Y","Y","87",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,17,1,15,3,2,4,5,3
"UNT",84.5,"JR","1","White","stem","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17,1,13,3,5,4,2,3
"UNT",92.4,"FR","1","White","stem","Y","Y","78",1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,17,1,13,2,4,4,4,3
"UNT",98.1,"FR","1","White","stem","Y","Y","78",1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,17,1,13,3,4,4,3,3
"UNT",74.8,"FR","1","Mixed","stem","Y","Y","87",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,17,1,13,3,4,4,5,1
"UNT",94.2,"FR","0","Black","stem","Other","Y","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,17,1,14,3,4,4,3,3
"UNT",96.3,"SO","0","Hisp","stem","N","Y","78",1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,17,1,15,3,3,4,4,3
"UNT",89.3,"FR","0","Hisp","stem","N","N","87",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,17,1,15,3,5,2,4,3
"UTXW",104.7,"FR","1","Mixed","med","N","Y","87",0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17,1,14,2,4,4,5,2
"UTXW",82.2,"FR","1","White","med","N","Y","78",1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,17,1,13,3,3,4,4,3
"UTXW",94.1,"FR","0","Hisp","med","Y","Y","87",1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,17,1,14,3,3,4,4,3
"UTXW",92.8,"FR","0","White","other","Y","Y","87",0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,1,13,0,5,4,5,3
"UTXW",66.8,"FR","1","Hisp","med","N","N","87",1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17,0,13,1,5,4,4,3
"UTXW",104,"FR","0","Mixed","stem","N","N","78",1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,14,3,3,4,4,3
"UTXW",76.6,"FR","0","White","other","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,17,1,14,3,5,3,3,3
"ACUP",93.9,"FR","0","White","med","Y","Y","87",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,18,1,14,3,4,4,4,3
"ACUP",95.7,"FR","1","White","stem","Other","Y","87",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,18,1,15,3,4,3,5,3
"ACUP",96.4,"FR","1","Hisp","med","Y","Y","87",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,18,1,14,3,5,3,4,3
"TAMU",91.5,"FR","0","White","med","Y","Y","78",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18,1,15,3,4,4,5,2
"TAMU",92.5,"FR","0","White","other","Y","Y","87",0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,18,1,14,2,4,4,5,3
"TAMU",76.2,"FR","0","Other","med","Y","Y","87",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,18,1,15,3,3,4,5,3
"TAMU",91,"FR","1","White","stem","Y","Y","87",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,18,1,15,3,3,4,5,3
"TAMU",80.9,"FR","1","White","med","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,14,3,5,4,3,3
"TAMU",96.3,"FR","1","White","stem","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,18,1,14,3,5,4,4,2
"TAMU",87.4,"FR","1","Asian","med","N","N","87",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,18,1,14,2,5,4,5,2
"TAMU",95.7,"FR","0","Other","med","N","Y","78",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,15,3,3,4,5,3
"TAMU",92.6,"FR","1","White","stem","Y","Y","78",0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,14,2,4,4,5,3
"TAMU",88.9,"FR","1","White","stem","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,18,1,15,3,5,3,4,3
"TAMU",87.4,"FR","0","White","med","N","Y","78",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18,1,14,3,5,4,4,2
"TAMU",83.8,"FR","1","White","stem","Y","Y","78",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18,1,15,3,4,4,5,2
"TAMU",95.3,"FR","1","White","stem","N","N","87",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,18,1,14,3,3,4,5,3
"TAMU",94.6,"FR","0","Other","med","N","Y","87",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,1,14,2,5,4,4,3
"TAMU",95.8,"FR","0","White","stem","Y","Y","87",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,18,1,15,3,3,4,5,3
"TAMU",74.6,"FR","1","Asian","stem","Y","Y","78",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,14,1,5,4,5,3
"TAMU",99.1,"FR","1","White","med","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,14,3,5,4,3,3
"TAMU",84.1,"FR","0","White","med","Y","Y","78",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,15,3,3,4,5,3
"TAMU",90.8,"FR","1","White","stem","Y","Y","78",0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,15,2,4,4,5,3
"TAMU",89,"FR","0","White","stem","Y","Y","78",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,15,3,3,4,5,3
"UNT",87.3,"SO","1","Hisp","dual","N","N","87",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18,1,15,3,4,4,5,2
"UTXW",82.1,"FR","0","Hisp","med","N","N","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,14,3,5,4,3,3
"UTXW",98.9,"FR","1","Hisp","med","N","N","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,14,3,5,4,3,3
"ACUP",95.8,"FR","1","Asian","stem","N","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,1,16,3,4,4,5,3
"TAMU",89.4,"FR","1","White","stem","Y","Y","87",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,15,3,4,4,5,3
"TAMU",90.7,"FR","1","White","stem","Y","Y","87",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,15,3,4,4,5,3
"TAMU",87,"FR","1","Hisp","dual","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,1,16,3,4,4,5,3
"TAMU",93.7,"FR","1","White","stem","N","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,1,15,3,5,4,4,3
"TAMU",96.3,"FR","0","Other","stem","Y","Y","78",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,15,3,4,4,5,3
"TAMU",98.9,"FR","1","White","med","Y","Y","78",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,16,3,4,4,5,3
"TAMU",84.5,"SO","1","Hisp","med","N","N","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,1,15,3,5,4,4,3
"TAMU",87.9,"FR","0","White","med","Y","Y","87",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,15,2,5,4,5,3
"TAMU",89.3,"FR","-1","Black","other","Other","Other","78",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,15,3,4,4,5,3
"TAMU",89.7,"FR","0","White","stem","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,19,1,15,3,5,4,4,3
"TAMU",84.1,"SR","1","White","stem","Y","Y","78",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,16,3,4,4,5,3
"TAMU",80.5,"FR","1","White","stem","Y","Y","87",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,16,3,4,4,5,3
"TAMU",96.4,"FR","1","White","stem","Y","Y","87",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,19,1,15,3,5,3,5,3
"TAMU",87.7,"FR","1","White","stem","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19,1,16,3,5,3,5,3
"TAMU",93.2,"FR","1","Other","med","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19,1,16,3,5,3,5,3
"TAMU",82.2,"FR","1","Hisp","stem","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19,1,16,3,5,3,5,3
"TAMU",93.3,"FR","1","Other","med","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,1,15,3,5,4,4,3
"TAMU",91.9,"FR","0","White","med","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,1,15,3,5,4,4,3
"TAMU",88.6,"FR","0","White","stem","Other","Y","78",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,15,3,4,4,5,3
"TAMU",94.6,"FR","1","White","stem","Y","Y","87",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,15,2,5,4,5,3
"TSU",90.5,"FR","1","White","stem","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,1,15,3,5,4,4,3
"UNT",81.9,"FR","1","White","stem","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,1,16,3,4,4,5,3
"UNT",100.4,"SO","1","Mixed","stem","Other","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19,1,15,3,5,4,5,2
"UNT",60.1,"JR","0","Hisp","stem","N","N","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,0,15,3,5,4,5,2
"UTXW",91.9,"FR","0","Black","med","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,1,15,3,5,4,4,3
"UTXW",85.3,"FR","0","Asian","med","Other","Y","87",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,16,3,4,4,5,3
"UTXW",95.2,"FR","0","Hisp","med","N","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,1,16,3,4,4,5,3
"UTXW",99.6,"FR","1","Hisp","stem","N","N","87",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,15,2,5,4,5,3
"UTXW",98,"FR","0","Hisp","med","N","N","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,1,15,3,5,4,4,3
"ACUP",94.3,"FR","1","White","med","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,16,3,5,4,5,3
"TAMU",95,"FR","0","Asian","stem","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,16,3,5,4,5,3
"TAMU",99.7,"FR","1","Other","med","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,16,3,5,4,5,3
"TAMU",94.8,"FR","1","White","stem","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,16,3,5,4,5,3
"TAMU",95.1,"FR","0","White","med","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,16,3,5,4,5,3
"TAMU",89.6,"FR","1","White","med","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,16,3,5,4,5,3
"TAMU",83.6,"FR","0","White","stem","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,16,3,5,4,5,3
"TAMU",87.3,"FR","1","White","stem","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,16,3,5,4,5,3
"TAMU",79.1,"SO","0","Asian","stem","N","N","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,16,3,5,4,5,3
"TAMU",89.4,"FR","1","Asian","med","N","Y","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,16,3,5,4,5,3
"TSU",94,"FR","1","Mixed","stem","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,16,3,5,4,5,3
"UTXW",91.1,"FR","1","Hisp","med","N","N","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,16,3,5,4,5,3
"UTXW",92.6,"FR","1","White","stem","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,16,3,5,4,5,3
