school,course,class,gender,ethnic,major,grand,parent,emp_on,emp_off,hrs,ver,MQ1,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ10,MQ11,MQ12,MQ13,MQ14,MQ15,MQ16,MQ17,MQ18,MQ19,MQ20,must,Q1A,Q1C,Q2A,Q2C,Q3A,Q3C,Q4A,Q4C,Q5A,Q5C,Q6A,Q6C,comm
TSUF17CHIM012,67.43,JR,0,Mixed,a. Sci,N,N,N,Y,40+,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
UNTBF17CHI082,41.1,SO,0,White,a. Sci,DK,Y,N,Y,40+,78,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,1,1,1,0,1,1,0,1,0,0,1,8
TSUF17CHIM059,81.63,SO,0,White,b,DK,DK,N,N,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3
ACUPF17CHI013,70.2,SO,1,White,a. Sci,N,N,N,N,0,78,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,5,0,1,1,0,1,0,1,1,0,1,1,0,7
ACUPF17CHI019,66.87,FR,1,White,a. Sci,N,N,N,N,0,87,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,11,1,1,0,1,0,0,1,0,1,1,1,1,8
ACUPF17CHI039,78.56,FR,1,White,a. Eng,N,N,N,N,0,87,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,9,0,0,0,1,1,0,1,0,1,1,0,1,6
ACUPF17CHI044,63.6,FR,1,Hispanic,b,N,N,N,N,0,78,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,13,1,1,0,0,1,1,1,0,0,1,0,1,7
ACUPF17CHI053,56.28,SO,1,Hispanic,a. Sci,N,N,N,N,0,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,3
ACUPF17CHI070,72.41,SO,1,White,,N,N,N,N,0,78,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,13,1,1,1,1,0,0,1,1,1,1,1,1,10
ACUPF17CHI079,81.16,FR,1,White,a. Eng,N,N,N,N,0,78,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,15,1,1,0,0,0,1,0,1,1,1,1,1,8
UNTBF17CHI176,62.5,FR,1,Hispanic,a. Eng,N,N,N,N,0,87,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,11,1,1,0,0,0,0,1,0,0,0,1,1,5
UNTWF17CHI039,62.51598441,FR,1,Hispanic,b,N,N,N,N,0,87,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,10,1,1,0,0,0,0,1,0,0,1,0,1,5
UTXWF17CHI002,86.7,FR,1,Hispanic,b,N,N,N,N,0,87,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,1,1,0,0,0,1,1,0,1,1,1,1,8
UTXWF17CHI013,87.9,FR,1,Hispanic,b,N,N,N,N,0,78,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,9,1,1,1,1,1,0,0,1,1,1,1,1,10
UTXWF17CHI016,84.5,FR,1,Hispanic,b,N,N,N,N,0,87,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,10,1,1,0,1,0,0,1,1,1,1,1,1,9
UTXWF17CHI019,91.1,FR,1,Hispanic,b,N,N,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,0,0,1,0,0,1,1,1,0,0,1,5
UTXWF17CHI038,85,FR,1,Asian,b,N,N,N,N,0,78,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,13,1,0,1,1,0,1,1,1,0,0,1,0,7
UTXWF17CHI052,98.9,FR,1,Hispanic,b,N,N,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,1,1,1,0,1,1,1,1,1,1,1,11
UTXWF17CHI054,82.5,FR,1,Hispanic,b,N,N,N,N,0,87,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,16,1,1,1,1,1,1,1,0,0,1,1,0,9
UTXWF17CHI066,85.3,FR,1,Hispanic,b,N,N,N,N,0,78,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1,1,1,1,0,1,1,1,1,0,1,1,10
UTXWF17CHI072,81,FR,1,Hispanic,a. Eng,N,N,N,N,0,78,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,13,,,,,,,,,,,,,
UTXWF17CHI076,84.9,FR,1,Hispanic,"a. Tech,Eng",N,N,N,N,0,87,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,12,0,1,1,1,1,1,1,1,1,1,0,1,10
UTXWF17CHI085,92.7,FR,1,Hispanic,c,N,N,N,N,0,87,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12
UTXWF17CHI088,89.5,FR,1,Hispanic,a. Eng,N,N,N,N,0,78,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,10,1,1,1,1,1,0,1,0,1,1,1,1,10
UTXWF17CHI110,63.2,SO,1,Hispanic,c,N,N,N,N,0,87,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,12,1,1,0,0,0,1,1,1,1,1,1,1,9
UTXWF17CHI111,90.8,FR,1,Hispanic,a. Eng,N,N,N,N,0,87,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,14,0,0,1,1,0,0,1,1,0,0,0,1,5
UTXWF17CHI114,87.6,FR,1,Hispanic,a. Tech,N,N,N,N,0,78,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,13,1,1,1,1,0,1,1,1,1,1,1,1,11
UTXWF17CHI126,72,FR,1,Hispanic,a. Eng,N,N,N,N,0,87,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,12,1,0,1,1,0,1,1,1,1,1,1,0,9
UTXWF17CHI133,98.7,FR,1,Hispanic,b,N,N,N,N,0,87,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,11,1,1,1,1,1,0,1,1,1,1,0,1,10
UTXWF17CHI135,96.1,FR,1,Hispanic,b,N,N,N,N,0,78,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,11,1,1,0,1,0,1,1,0,0,1,1,1,8
UTXWF17CHI136,78.1,FR,1,Asian,c,N,N,N,N,0,78,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,11,1,1,1,1,0,1,1,0,1,1,1,1,10
UTXWF17CHI139,76.3,FR,1,Hispanic,c,N,N,N,N,0,87,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,11,,,,,,,,,,,,,
UTXWF17CHI144,92.7,FR,1,White,a. Tech,N,N,N,N,0,78,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,14,1,1,1,1,0,1,1,1,1,1,0,0,9
UTXWF17CHI156,99.6,FR,1,Hispanic,a. Math,N,N,N,N,0,87,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,0,1,1,1,0,0,0,1,0,1,1,1,7
UTXWF17CHI160,82.6,FR,1,Hispanic,a. Sci,N,N,N,N,0,87,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,8,0,1,0,1,0,1,0,0,0,1,1,0,5
ACUPF17CHI011,98.32,FR,1,Asian,b,Y,Y,N,N,0,87,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,12
ACUPF17CHI016,73.5,FR,1,White,c,Y,Y,N,N,0,78,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,14,1,1,1,1,1,1,1,1,0,0,1,1,10
ACUPF17CHI046,92.57,JR,1,White,d,Y,Y,N,N,0,78,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,12,1,1,1,1,1,1,1,0,1,1,1,1,11
ACUPF17CHI047,92.6,SR,1,White,a. Eng,Y,Y,N,N,0,87,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,16,1,1,1,1,1,1,1,0,1,1,1,1,11
ACUPF17CHI065,77.98,SO,1,White,b,Y,Y,N,N,0,87,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,7,1,1,1,1,0,0,1,1,1,1,1,1,10
ACUPF17CHI071,76.76,SO,1,White,a. Eng,Y,Y,N,N,0,78,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,11,1,1,0,1,1,0,1,1,1,0,1,1,9
ACUPF17CHI073,81.27,JR,1,White,a. Sci,Y,Y,N,N,0,78,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,9,1,1,0,1,1,1,1,0,1,1,1,0,9
ACUPF17CHI074,72.4,SO,1,White,a. Eng,Y,Y,N,N,0,78,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,9,1,1,1,0,1,1,0,0,1,1,1,1,9
ACUPF17CHI081,70.09,SR,1,White,a. Eng,Y,Y,N,N,0,78,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,12,1,1,1,1,0,0,1,1,1,1,1,1,10
ACUPF17CHI089,91.46,FR,1,White,b,Y,Y,N,N,0,87,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,9,1,1,0,1,1,0,1,0,0,1,1,0,7
ACUPF17CHI095,93.1,FR,1,White,b,Y,Y,N,N,0,78,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,13,1,1,1,1,1,1,0,1,1,1,1,0,10
ACUPF17CHI102,96.38,FR,1,Hispanic,b,Y,Y,N,N,0,87,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,18,1,0,1,1,1,1,0,0,1,1,1,0,8
ACUPF17CHI109,95.33,FR,1,Other,b,Y,Y,N,N,0,78,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,7,1,1,1,1,1,0,1,1,1,1,1,1,11
ACUPF17CHI111,92,SO,1,White,b,Y,Y,N,N,0,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,1,0,1,1,1,0,1,0,1,1,1,1,9
UNTBF17CHI137,65.8,SO,1,White,a. Eng,Y,Y,N,N,0,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,6
UTXWF17CHI015,74.7,FR,1,White,b,Y,Y,N,N,0,78,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,10,1,1,0,1,1,0,1,0,0,1,1,1,8
UTXWF17CHI059,80.6,FR,1,Mixed,a. Sci,Y,Y,N,N,0,87,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,13,1,1,1,1,1,1,0,1,1,1,1,1,11
UTXWF17CHI077,71.9,FR,1,Hispanic,c,Y,Y,N,N,0,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,1,1,1,0,1,1,1,9
UTXWF17CHI115,101.4,FR,1,White,b,Y,Y,N,N,0,87,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,12,1,1,1,1,1,1,1,0,0,1,1,1,10
UTXWF17CHI116,92.6,FR,1,White,a. Eng,Y,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,1,1,1,1,1,1,1,1,1,1,11
UTXWF17CHI121,96.8,FR,1,White,,Y,Y,N,N,0,87,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,16,,,,,,,,,,,,,
UTXWF17CHI138,84.4,FR,1,Hispanic,a. Eng,Y,Y,N,N,0,78,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1,12
UTXWF17CHI149,102.8,FR,1,White,b,Y,Y,N,N,0,87,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,10,1,0,1,1,0,1,0,0,0,1,1,1,7
UTXWF17CHI152,74,FR,1,White,b,Y,Y,N,N,0,78,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,12,0,1,1,1,1,0,1,0,0,1,0,0,6
ACUPF17CHI004,73,JR,1,Other,a. Eng,DK,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,14,1,1,1,1,1,1,1,0,0,1,1,1,10
ACUPF17CHI038,75.18,FR,1,White,a. Sci,DK,Y,N,N,0,78,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,6,0,1,1,1,1,0,0,0,0,0,1,1,6
ACUPF17CHI040,90.82,SO,1,White,b,DK,Y,N,N,0,78,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,9,1,1,1,1,1,0,1,1,1,1,1,0,10
ACUPF17CHI042,91.34,SO,1,White,a. Math,DK,Y,N,N,0,87,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,8,1,1,1,0,1,1,1,1,1,1,1,1,11
ACUPF17CHI050,73.02,FR,1,White,b,DK,Y,N,N,0,87,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,1,1,1,1,0,0,0,0,0,6
ACUPF17CHI064,86.7,FR,1,White,a. Eng,DK,Y,N,N,0,78,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,15,1,1,0,1,1,1,1,1,1,1,1,1,11
ACUPF17CHI077,83.91,FR,1,Black,b,DK,Y,N,N,0,87,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,17,0,1,1,1,1,1,0,1,1,1,0,1,9
ACUPF17CHI080,83.42,FR,1,White,a. Eng,DK,Y,N,N,0,78,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,13,1,1,1,0,1,1,1,1,1,1,1,1,11
ACUPF17CHI086,95.68,FR,1,White,a. Eng,DK,Y,N,N,0,87,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,18,1,1,1,1,0,1,1,1,1,1,1,1,11
ACUPF17CHI105,92.52,FR,1,White,b,DK,Y,N,N,0,78,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,14,1,1,1,1,1,0,1,1,1,1,1,0,10
ACUPF17CHI106,71.07,FR,1,Black,a. Eng,Y,N,N,N,0,87,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,8,0,1,0,0,0,0,1,0,0,1,1,1,5
UNTWF17CHI031,100.4478435,SO,1,Mixed,"a. Sci,Math",DK,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19,1,1,1,1,1,1,1,1,1,1,0,1,11
UTXWF17CHI010,93.6,FR,1,Hispanic,b,DK,Y,N,N,0,87,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,9,0,1,1,1,1,1,1,0,1,1,1,1,10
UTXWF17CHI081,73.8,FR,1,White,d,Y,N,N,N,0,78,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,9,1,1,0,1,0,0,0,0,0,1,0,1,5
ACUPF17CHI003,96.04,FR,1,White,b,N,Y,N,N,0,87,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,12
ACUPF17CHI012,72.49,SO,1,Hispanic,STEM,N,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,17,0,1,0,1,0,0,1,0,0,1,0,0,4
ACUPF17CHI026,55.77,SO,1,White,a. Eng,N,Y,N,N,0,78,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,6,1,1,1,1,1,0,1,0,0,0,1,1,8
ACUPF17CHI043,78.75,FR,1,White,b,N,Y,N,N,0,78,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,15,1,1,1,1,1,0,1,0,1,1,1,0,9
ACUPF17CHI055,96.53,FR,1,White,b,N,Y,N,N,0,87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,17,1,1,1,1,1,0,1,1,1,1,1,0,10
ACUPF17CHI060,80.97,FR,1,Asian,b,N,Y,N,N,0,87,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,0,0,1,0,1,1,1,1,9
ACUPF17CHI063,95.54,SO,1,White,b,N,Y,N,N,0,87,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,12,1,1,1,1,1,0,1,1,1,1,1,0,10
ACUPF17CHI075,95.75,FR,1,Asian,a. Sci,N,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,0,11
ACUPF17CHI098,92.38,SO,1,White,b,N,Y,N,N,0,87,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,14,1,1,1,1,1,1,0,1,1,1,1,1,11
ACUPF17CHI099,76.8,FR,1,Hispanic,b,N,Y,N,N,0,87,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,2
ACUPF17CHI107,92.89,FR,1,White,b,N,Y,N,N,0,78,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14,1,1,1,1,1,1,0,0,1,1,1,0,9
TAMUF17CHI013,86.7,FR,1,White,STEM,N,Y,N,N,0,87,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,12,1,1,1,1,1,0,1,1,0,1,1,1,10
UTXWF17CHI004,97.8,FR,1,Hispanic,b,N,Y,N,N,0,87,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,11,1,1,1,1,1,1,1,0,1,0,1,1,10
UTXWF17CHI021,81.3,FR,1,White,b,N,Y,N,N,0,78,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,9,1,1,1,1,1,1,1,0,0,1,1,1,10
UTXWF17CHI024,104.7,FR,1,Mixed,b,N,Y,N,N,0,87,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17,1,1,1,1,1,1,1,0,1,1,1,1,11
UTXWF17CHI041,69.4,FR,1,Hispanic,c,N,Y,N,N,0,87,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,9,,,,,,,,,,,,,
UTXWF17CHI092,95.1,FR,1,Hispanic,b,N,Y,N,N,0,78,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,9,1,1,1,1,0,1,1,1,1,1,1,1,11
UTXWF17CHI107,94.8,FR,1,Hispanic,c,N,Y,N,N,0,87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,1,1,1,1,1,0,1,0,0,1,1,1,9
UTXWF17CHI113,99.9,FR,1,Asian,b,N,Y,N,N,0,78,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,13,1,1,0,1,0,1,0,0,1,1,1,1,8
UTXWF17CHI125,84.6,FR,1,White,,N,Y,N,N,0,87,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,13,1,1,1,1,1,1,1,0,1,1,1,1,11
UTXWF17CHI132,89.7,FR,1,Hispanic,a. Sci,N,Y,N,N,0,87,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,8,1,1,1,1,0,1,1,1,0,0,1,0,8
UTXWF17CHI134,80,FR,1,Hispanic,a. Eng,N,Y,N,N,0,78,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,9,1,1,1,1,0,1,1,0,1,1,1,1,10
UTXWF17CHI171,95.7,FR,1,Black,a,N,Y,N,N,0,87,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,11,0,0,0,0,0,0,1,0,1,1,0,0,3
UNTWF17CHI034,91.03002459,SO,1,White,c,DK,DK,N,N,0,87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,5,1,1,1,1,1,1,1,0,0,1,1,0,9
UTXWF17CHI023,95.7,FR,1,Hispanic,a. Sci,N,DK,N,N,0,78,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,16,1,1,1,1,1,0,0,1,0,1,1,1,9
UTXWF17CHI165,83.5,FR,1,Hispanic,b,DK,N,N,N,0,87,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,12,1,1,1,1,0,1,1,1,1,1,1,1,11
ACUPF17CHI054,66.9,SO,1,Black,d,N,N,Y,N,1-10,78,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,2
ACUPF17CHI017,65.25,JR,1,Hispanic,a. Sci,Y,Y,N,N,1-10,78,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,1,0,0,1,0,0,0,1,0,1,6
ACUPF17CHI090,94.3,FR,1,White,b,Y,Y,N,Y,1-10,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,0,1,1,1,1,1,0,0,1,1,1,9
ACUPF17CHI036,89.25,SR,1,White,a. Sci,N,Y,N,Y,1-10,78,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,9,0,1,1,1,1,1,1,1,1,1,1,1,11
ACUPF17CHI009,59.33,SO,1,White,a. Eng,Y,Y,N,Y,11-19,78,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,9,0,1,1,0,1,0,0,0,0,0,0,1,4
ACUPF17CHI021,89.4,SR,1,Hispanic,a. Sci,Y,Y,N,Y,11-19,78,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,11,1,1,1,1,1,1,1,0,1,1,1,0,10
ACUPF17CHI029,76,SO,1,White,a. Eng,Y,Y,Y,Y,11-19,87,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,11,1,1,1,1,1,0,1,0,0,1,1,1,9
ACUPF17CHI037,91.9,SR,1,White,c,Y,Y,N,Y,11-19,87,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,9,1,1,1,1,1,0,1,0,1,1,1,1,10
ACUPF17CHI045,76.05,SO,1,Hispanic,a. Sci,Y,Y,N,Y,11-19,78,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,0,0,1,1,1,1,1,1,1,1,1,1,10
ACUPF17CHI059,68.46,FR,1,Hispanic,a. Eng,N,Y,Y,Y,11-19,87,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,7,0,0,0,1,1,0,1,1,0,1,1,1,7
ACUPF17CHI067,45.8,FR,1,Hispanic,b,DK,DK,Y,N,11-19,87,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,1,1,1,1,0,0,1,0,1,1,1,0,8
TAMSAF17CHI028,65,SO,1,Hispanic,b,N,N,N,N,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2
TAMSAF17CHI043,109,FR,1,White,b,N,N,N,N,0,78,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,14,1,1,1,0,1,0,0,1,1,1,1,1,9
TAMUF17CHI025,79.1,FR,1,White,a. Eng,N,N,N,N,0,87,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,13,1,1,1,1,0,1,1,0,1,1,1,0,9
TAMUF17CHI164,84.5,SO,1,Hispanic,b,N,N,N,N,0,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,1,1,1,1,1,1,1,0,1,1,1,0,10
TAMUF17CHI165,78,FR,1,Mixed,,N,N,N,N,0,78,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,14,1,1,1,1,0,1,1,1,1,1,1,1,11
TAMUF17CHI179,87.4,FR,1,Asian,b,N,N,N,N,0,87,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,18,1,1,1,1,1,1,1,1,0,1,1,0,10
TAMUF17CHI192,69.9,SO,1,Hispanic,b,N,N,N,N,0,78,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,12,1,1,0,0,0,1,1,0,1,0,1,0,6
TAMUF17CHI212,62.1,FR,1,White,a. Sci,N,N,N,N,0,78,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,1,1,1,1,0,1,0,0,1,7
TAMUF17CHI262,84.8,SO,1,Hispanic,b,N,N,N,N,0,87,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,16,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI270,72.9,FR,1,Hispanic,b,N,N,N,N,0,87,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,7,1,1,1,0,0,0,0,0,1,0,1,1,6
TAMUF17CHI275,74.4,FR,1,Mixed,a. Sci,N,N,N,N,0,87,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,15,1,1,0,1,1,1, , ,0,0, , ,5
TAMUF17CHI284,82.3,FR,1,Hispanic,b,N,N,N,N,0,87,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,12,1,1,1,0,1,1,1,1,1,1,1,1,11
TAMUF17CHI352,95.3,FR,1,White,a. Sci,N,N,N,N,0,87,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,18,1,1,0,1,1,1,1,1,1,1,1,1,11
TAMUF17CHI397,89,SO,1,White,a. Sci,N,N,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17,1,1,1,1,1,1,1,1,0,1,1,1,11
TAMUF17CHI401,93.5,JR,1,Mixed,a. Sci,N,N,N,N,0,78,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI418,66,FR,1,Mixed,b,N,N,N,N,0,87,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,10,1,1,0,0,1,0,1,0,0,0,1,1,6
TAMUF17CHI492,77,FR,1,Hispanic,b,N,N,N,N,0,78,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,15,1,1,0,0,0,0,1,0,0,1,1,1,6
