"school","course","class","gender","ethnic","major","grand","parent","emp_on","emp_off","hrs","ver","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must"
"UNT",57.3,"SO",1,"White","a. Eng","N","N","N","Y","20-29",87,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,11
"UNT",87.8,"SR",1,"Asian","a. Sci","N","N","Y","Y","20-29",78,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,15
"UNT",73.9,"FR",1,"Hispanic","a. Eng","N","N","N","Y","20-29",78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"UNT",78.4304055,"JR",1,"Hispanic","a. Sci","N","N","Y","N","20-29",87,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,15
"UNT",62.29650839,"SO",1,"Asian","a. Sci","N","N","N","Y","20-29",87,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"UTXW",72.9,"FR",1,"Hispanic"," ","N","N","N","Y","20-29",78,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,10
"UTXW",68.1,"FR",1,"Black","b","N","N","Y","N","20-29",78,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,7
"TAMU",38.8,"SO",1,"Mixed","a. Sci","Y","Y","N","Y","20-29",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
"TAMU",83.8,"FR",1,"White","a. Math","Y","Y","N","Y","20-29",78,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18
"TSU",59.98,"SO",1,"White","a. Sci","Y","Y","N","Y","20-29",78,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,9
"UNT",77.2,"JR",1,"White","a. Eng","Y","Y","N","Y","20-29",87,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,15
"UNT",84.5,"JR",1,"White","a. Eng","Y","Y","N","Y","20-29",87,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17
"UNT",81.9,"FR",1,"White","a. Eng","Y","Y","N","Y","20-29",87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19
"TAMSA",47.8,"SO",1,"Black","b","DK","Y","N","Y","20-29",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"UNT",66.6,"JR",1,"Hispanic","b","DK","Y","N","Y","20-29",87,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,15
"UNT",76.3,"FR",1,"Hispanic","b","DK","Y","N","Y","20-29",78,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,10
"UNT",51.27077453,"SO",1,"Mixed","c","Y","N","N","Y","20-29",78,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6
"UTXW",86.5,"FR",1,"White","a. Sci","Y","N","N","Y","20-29",78,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,14
"TAMSA",54,"FR",1,"Hispanic","b","N","Y","N","Y","20-29",78,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"UNT",82.17000567,"SO",1,"White","a. Eng","N","Y","N","Y","20-29",87,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,12
"UNT",59.49551636,"SO",1,"White","b+a. Eng","N","Y","N","Y","20-29",78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"UNT",89.69912464,"JR",1,"Mixed","c","N","Y","N","Y","20-29",87,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
"TAMSA",86,"SR",1,"Black","b","N","N","N","Y","30-39",87,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
"UNT",67.4,"SO",1,"Hispanic","a. Eng","N","N","N","Y","30-39",78,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
"UTXW",82.4,"FR",1,"Hispanic","a. Eng","N","N","N","Y","30-39",87,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,12
"TSU",66.01,"JR",1,"Hispanic","a. Sci","Y","Y","N","Y","30-39",87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
"UNT",74.8,"FR",1,"Mixed","a. Eng","Y","Y","N","Y","30-39",87,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,17
"UNT",76.6,"SO",1,"White","a. Eng","DK","Y","N","Y","30-39",78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,4
"UNT",86.8,"JR",1,"Mixed","b","DK","Y","N","Y","30-39",78,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,10
"UNT",70.8,"SO",1,"White","a. Tech","DK","Y","N","Y","30-39",87,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,12
"TAMSA",74.1,"JR",1,"Hispanic","a. Sci","N","Y","N","Y","30-39",78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"TAMSA",64.3,"SO",1,"Hispanic","b","N","Y","N","Y","30-39",78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"UNT",79.30475963,"JR",1,"White","a. Eng","N","Y","N","Y","30-39",78,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,10
"TAMSA",48,"JR",1,"Hispanic","c","DK","N","N","Y","30-39",87,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4
"TAMU",44.9,"FR",1,"White","a. Sci","N","DK","N","Y","30-39",78,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7
"UNT",70.9,"JR",1,"White","a. Eng","DK","N","N","Y","30-39",78,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
"UNT",80.8,"JR",1,"Other","a. Eng","N","N","N","Y","40+",78,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,10
"UNT",52.2,"JR",1,"Hispanic","a. Eng","N","N","N","Y","40+",87,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,6
"UNT",58.9,"SR",1,"White","a. Eng","N","N","N","Y","40+",87,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,7
"UNT",58.6,"SO",1,"Hispanic","a. Eng","N","N","N","Y","40+",87,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,10
"UNT",62.70103382,"SO",1,"White","a. Sci","N","N","N","Y","40+",87,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,10
"UNT",60.2,"FR",1,"Mixed","a. Sci","Y","Y","N","Y","40+",87,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"UNT",75.4,"JR",1,"Mixed","a. Eng","N","Y","N","Y","40+",87,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7
"TAMU",88,"SO",1,"Mixed","b","DK","Y","N","N","0",78,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,14
"TSU",66.98,"FR",1,"Other","a. Eng","DK","DK","N","N","0",78,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,6
"TSU",61.93,"FR",1,"Other","a. Sci","DK","DK","N","N","0",78,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,9
"TSU",73.64,"FR",1,"White","a. Eng","DK","DK","N","N","0",87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4
"UNT",84.82278853,"JR",NA,"Hispanic","c + b","N","N","N","Y","0",78,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5
"TAMU",47.9,"SO",NA,"Hispanic","b","N","N","N","N","0",87,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
"TAMU",77.7,"SO",NA,"White","b","N","N","N","N","0",78,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"TAMU",95.7,"FR",NA,"White","b","N","N","N","N","0",78,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,13
"TAMU",84.1,"FR",NA,"White","b","Y","Y","N","N","0",78,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,11
"TAMU",71.8,"FR",NA,"White","a. Sci","Y","N","N","N","0",87,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,15
"TAMU",59,"FR",NA,"Hispanic","b","N","Y","N","N","0",78,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,7
"TAMU",66.6,"FR",NA,"Mixed","a. Sci","N","Y","N","N","0",87,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,10
"UNT",49.6,"FR",NA,"Black","a. Eng","Y","Y","Y","N","11-19",87,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5
