"school","course","class","gender","ethnic","major","tx_birth","tx_hs","emp_on","emp_off","hrs","version","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","pass","gp_edu","old_must","mult","div","frac","log_exp","chem"
"UNTW",83.5,"FR","0","Asian","stem","Y","Y","N","Y","11-19","78",1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,9,1,"NY",7,1,3,2,2,1
"UNTW",61.6,"FR","0","Hisp","stem","Y","Y","N","N","0","87",0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,"NY",6,2,1,2,1,0
"UNTW",87.6,"FR","0","White","stem","N","Y","N","N","0","78",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,6,1,"N/A",5,0,2,1,0,3
"UNTW",78,"JR","1","Hisp","stem","Y","Y","N","N","0","87",1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,7,1,"NN",6,2,0,2,2,1
"UNTW",91.6,"FR","0","Asian","stem","Y","Y","N","N","0","87",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,7,1,"NN",6,2,0,1,2,2
"UNTW",73.4,"FR","0","Mixed","stem","Y","Y","N","N","0","87",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,"NN",1,0,0,1,1,0
"UNTW",84.4,"FR","1","Asian","stem","Y","Y","N","N","0","87",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5,1,"NN",4,1,1,2,0,1
"UNTW",96.8,"SO","0","Asian","stem","Y","Y","N","Y","11-19","78",1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,13,1,"NY",10,2,2,3,4,2
"UNTW",64.7,"JR","0","Black","stem","Y","Y","Y","N","20-29","78",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,"NN",4,3,0,0,1,0
"UNTW",58.6,"FR","0","Hisp","stem","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"NY",1,1,0,0,0,0
"UNTW",60.7,"FR","1","Mixed","dual","Y","Y","N","N","0","78",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,"NN",4,2,1,0,0,1
"UNTW",76.4,"FR","1","Mixed","stem","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,1,"YY",3,1,0,2,0,2
"UNTW",67.4,"SO","1","Hisp","other","Y","Y","N","Y","11-19","78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,"NY",2,1,0,0,0,1
"UNTW",70.5,"FR","1","Hisp","stem","Y","Y","N","N","0","78",1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,11,1,"NN",9,3,2,3,3,0
"UNTW",68.3,"FR","0","Other","stem","Y","Y","N","N","0","78",1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,"NY",5,3,0,1,2,0
"UTXW",86.7,"FR","1","Hisp","med","Y","Y","N","N","0","87",0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,1,"NN",5,1,3,1,2,1
"UTXW",94.5,"FR","0","White","stem","Y","N","N","N","0","87",0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,7,1,"YY",5,0,1,2,2,2
"UTXW",97.8,"FR","1","Hisp","med","Y","Y","N","N","0","87",1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,11,1,"NY",11,3,2,1,2,3
"UTXW",91.2,"FR","0","Mixed","med","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,16,1,"NN",13,3,4,3,3,3
"UTXW",78.8,"FR","0","Mixed","stem","Y","N","N","N","0","87",1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,11,1,"YY",10,3,2,2,2,2
"UTXW",91.9,"FR","0","Black","med","Y","Y","N","Y","11-19","78",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,1,"YY",15,3,5,4,4,3
"UTXW",73.3,"FR","0","Black","med","Y","Y","N","N","0","87",0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,9,1,"YN",7,2,2,3,1,1
"UTXW",93.6,"FR","1","Hisp","med","Y","Y","N","N","0","87",1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,9,1,"N/A",8,1,2,2,3,1
"UTXW",89.7,"FR","0","Mixed","med","Y","Y","N","N","0","78",1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,8,1,"NN",6,1,2,2,1,2
"UTXW",87.9,"FR","1","Hisp","med","Y","Y","N","N","0","78",0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,9,1,"NN",6,1,1,3,1,3
"UTXW",96.9,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,12,1,"NN",10,3,1,3,3,2
"UTXW",74.7,"FR","1","White","med","Y","N","N","N","0","78",1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,10,1,"YY",8,3,2,2,1,2
"UTXW",84.5,"FR","1","Hisp","med","Y","Y","N","N","0","87",1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,10,1,"NN",8,2,0,4,2,2
"UTXW",73.8,"FR","0","Asian","med","Y","Y","N","N","0","78",1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,8,1,"N/A",6,1,1,2,2,2
"UTXW",71.1,"FR","0","Hisp","med","Y","Y","N","N","0","78",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,6,1,"YY",5,0,0,2,2,2
"UTXW",91.1,"FR","1","Hisp","med","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,"NN",16,3,5,4,5,3
"UTXW",87.6,"FR","0","Black","med","Y","Y","N","N","0","87",1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,9,1,"N/A",8,3,1,1,2,2
"UTXW",81.3,"FR","1","White","med","Y","Y","N","N","0","78",1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,9,1,"NY",7,2,3,0,1,3
"UTXW",83.5,"FR","0","Hisp","med","Y","Y","N","Y","1-10","78",1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,11,1,"NY",11,3,2,2,2,2
"UTXW",95.7,"FR","1","Hisp","stem","Y","N","N","N","0","78",1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,16,1,"N/A",14,3,3,2,5,3
"UTXW",104.7,"FR","1","Mixed","med","Y","N","N","N","0","87",0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17,1,"NY",14,2,4,4,5,2
"UTXW",86.5,"FR","1","White","stem","Y","N","N","Y","20-29","78",1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,14,1,"YN",10,2,4,4,1,3
"UTXW",96.2,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,16,1,"NN",13,3,5,2,3,3
"UTXW",67,"FR","0","Hisp","med","Y","Y","N","Y","20-29","78",1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,7,0,"NN",7,2,2,1,2,0
"UTXW",85,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,15,1,"NN",12,3,4,2,3,3
"UTXW",73.9,"FR","0","Hisp","other","Y","Y","N","N","0","87",0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,12,1,"NY",9,0,4,3,2,3
"UTXW",96.1,"FR","0","White","med","Y","Y","Y","N","1-10","87",1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,11,1,"N/A",11,1,2,2,3,3
"UTXW",93.1,"FR","0","Black","med","Y","Y","N","N","0","78",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,"YY",1,0,2,1,0,0
"UTXW",71.9,"FR","0","White","med","Y","Y","N","N","0","78",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,"YY",4,3,0,1,0,0
"UTXW",82.1,"FR","0","Hisp","med","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,"NN",14,3,5,4,3,3
"UTXW",92.7,"SO","1","Hisp","med","Y","Y","Y","N","1-10","78",1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,1,"YY",6,3,1,0,2,1
"UTXW",84.7,"FR","0","Other","med","Y","Y","N","N","0","78",1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,12,1,"N/A",9,3,2,3,4,0
"UTXW",80.8,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,12,1,"NN",10,2,2,4,2,2
"UTXW",82.2,"FR","1","White","med","Y","Y","N","Y","1-10","78",1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,17,1,"NY",13,3,3,4,4,3
"UTXW",85,"FR","1","Asian","med","Y","Y","N","N","0","78",1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,13,1,"NN",12,3,2,3,2,3
"UTXW",81.3,"FR","0","Asian","med","Y","Y","N","N","0","87",1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,13,1,"NN",11,3,1,2,4,3
"UTXW",91.8,"FR","0","White","stem","Y","Y","N","N","0","87",1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,10,1,"YY",6,3,2,4,1,0
"UTXW",72.9,"FR","1","Hisp","other","Y","Y","N","Y","20-29","78",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,10,1,"NN",7,1,3,3,1,2
"UTXW",64.7,"FR","0","Black","other","Y","Y","Y","N","1-10","78",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,"N/A",2,1,0,1,1,0
"UTXW",92.3,"FR","0","White","other","Y","Y","N","N","0","87",1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,15,1,"YY",12,3,3,4,3,2
"UTXW",75.4,"FR","1","Hisp","med","Y","Y","N","Y","1-10","87",1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,11,1,"NN",10,2,1,3,3,2
"UTXW",79.9,"FR","0","Black","med","Y","Y","N","N","0","87",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,"YY",3,1,0,2,1,0
"UTXW",94.3,"FR","0","Hisp","med","Y","Y","N","N","0","78",1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,16,1,"N/A",13,2,5,2,4,3
"UTXW",68.1,"FR","1","Black","med","Y","Y","Y","N","20-29","78",0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,7,0,"NN",5,1,3,2,1,0
"UTXW",81.6,"FR","0","Hisp","med","Y","Y","N","N","0","78",1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,12,1,"NN",9,2,3,1,3,3
"UTXW",98.9,"FR","1","Hisp","med","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,"NN",14,3,5,4,3,3
"UTXW",93.4,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,12,1,"N/A",11,3,1,3,2,3
"UTXW",82.5,"FR","1","Hisp","med","Y","Y","N","N","0","87",1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,16,1,"NN",13,3,4,4,3,2
"UTXW",79.3,"FR","0","White","med","Y","N","N","N","0","78",0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,7,1,"YY",6,0,3,2,0,2
"UTXW",94.1,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,12,1,"NY",10,3,3,3,1,2
"UTXW",85.3,"FR","0","Asian","med","Y","N","N","N","0","87",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,"N/A",16,3,4,4,5,3
"UTXW",99.1,"FR","0","White","stem","Y","Y","N","N","0","78",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,9,1,"NY",7,3,1,1,1,3
"UTXW",80.6,"FR","1","Mixed","stem","Y","N","N","N","0","87",0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,13,1,"YY",10,2,3,4,3,1
"UTXW",72.7,"FR","0","Black","med","Y","Y","N","Y","11-19","78",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,9,1,"NY",7,3,1,3,0,2
"UTXW",78.6,"FR","1","Black","med","Y","Y","Y","N","11-19","87",1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,13,1,"NY",10,3,2,3,2,3
"UTXW",94.1,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,17,1,"YY",14,3,3,4,4,3
"UTXW",77.7,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,11,1,"NN",9,3,2,3,1,2
"UTXW",70.6,"FR","0","Hisp","stem","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,7,1,"YY",6,1,0,1,2,3
"UTXW",85.8,"FR","0","Hisp","med","Y","Y","N","Y","1-10","87",1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,11,1,"N/A",11,3,1,2,2,3
"UTXW",85.3,"FR","1","Hisp","med","Y","Y","N","N","0","78",1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1,"NN",8,3,0,1,2,2
"UTXW",95.4,"FR","0","Asian","med","Y","Y","N","N","0","87",0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,10,1,"NN",7,1,3,2,1,3
"UTXW",75.1,"FR","0","Asian","med","Y","Y","Y","N","11-19","87",0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,15,1,"NN",11,2,4,4,2,3
"UTXW",95.7,"FR","0","Mixed","med","Y","Y","N","N","0","87",1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,14,1,"N/A",11,3,3,4,1,3
"UTXW",96.2,"FR","0","Mixed","other","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,13,1,"YY",10,3,3,3,1,3
"UTXW",102.4,"FR","1","Black","stem","Y","Y","Y","N","1-10","78",1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,16,1,"NY",13,2,3,3,5,3
"UTXW",90.4,"FR","0","Hisp","med","Y","Y","N","N","0","78",1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,12,1,"NN",9,1,3,3,3,2
"UTXW",98.9,"FR","0","Hisp","med","Y","Y","N","Y","1-10","87",1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,8,1,"NN",5,3,1,3,0,1
"UTXW",84.9,"FR","1","Hisp","stem","Y","Y","N","N","0","87",0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,12,1,"NN",9,1,4,1,3,3
"UTXW",71.9,"FR","1","Hisp","other","Y","Y","N","N","0","87",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,"YY",1,0,1,0,0,1
"UTXW",95.2,"FR","0","Hisp","med","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,1,"NY",16,3,4,4,5,3
"UTXW",71.9,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,"NN",3,1,0,1,0,2
"UTXW",74.5,"FR","0","Asian","stem","Y","Y","N","N","0","78",1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,9,1,"NY",7,2,2,2,1,2
"UTXW",73.8,"FR","1","White","dual","Y","Y","N","N","0","78",0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,9,1,"YN",9,2,1,1,2,3
"UTXW",84.1,"FR","0","White","stem","Y","Y","N","N","0","78",1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,7,1,"NN",6,1,0,1,3,2
"UTXW",82.5,"FR","0","White","med","Y","Y","N","N","0","78",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,1,"NY",5,3,0,1,1,1
"UTXW",102.1,"FR","0","White","stem","Y","Y","N","N","0","78",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,16,1,"YY",13,3,3,4,4,2
"UTXW",92.7,"FR","1","Hisp","other","Y","Y","N","N","0","87",1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,12,1,"NN",9,3,2,2,3,2
"UTXW",85.1,"FR","0","Black","med","Y","Y","N","N","0","78",1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,10,1,"N/A",8,2,2,1,3,2
"UTXW",89.5,"FR","1","Hisp","stem","Y","Y","N","N","0","78",1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,10,1,"NN",6,1,2,3,2,2
"UTXW",80.9,"FR","0","Asian","med","Y","N","Y","N","11-19","87",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,16,1,"NY",13,3,5,3,2,3
"UTXW",75.3,"FR","0","White","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,16,1,"NN",13,3,4,4,3,2
"UTXW",89.5,"FR","0","White","stem","Y","Y","N","N","0","87",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,6,1,"YY",4,0,1,1,1,3
"UTXW",95.1,"FR","1","Hisp","med","Y","Y","N","N","0","78",1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,9,1,"NY",6,1,1,4,1,2
"UTXW",90.5,"FR","0","White","stem","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,6,1,"YY",4,1,0,4,0,1
"UTXW",94.4,"FR","1","Other","other","Y","Y","N","Y","1-10","78",0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,12,1,"NN",8,0,3,4,3,2
"UTXW",97.6,"FR","0","Asian","med","Y","Y","N","N","0","87",1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,11,1,"NN",8,1,3,4,1,2
"UTXW",96,"FR","0","Asian","stem","Y","Y","N","N","0","87",1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,15,1,"NN",12,3,3,3,3,3
"UTXW",78.4,"FR","0","Hisp","stem","Y","Y","N","N","0","78",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8,1,"NN",7,3,2,1,2,0
"UTXW",97.1,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,9,1,"YY",7,1,1,4,2,1
"UTXW",91.4,"FR","0","Mixed","med","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,13,1,"N/A",10,3,5,1,2,2
"UTXW",92.1,"FR","0","Hisp","stem","Y","Y","N","N","0","78",1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,14,1,"NY",11,2,5,3,2,2
"UTXW",75.2,"FR","0","Hisp","other","Y","Y","N","N","0","78",0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,11,1,"NY",9,1,3,3,2,2
"UTXW",96,"FR","0","Hisp","stem","Y","Y","Y","N","11-19","78",1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,15,1,"NN",12,3,2,4,3,3
"UTXW",92.8,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,15,1,"NY",13,3,3,2,4,3
"UTXW",87.1,"SO","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,11,1,"NN",8,3,1,4,1,2
"UTXW",94.8,"FR","1","Hisp","other","Y","Y","N","N","0","87",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,1,"NY",3,0,2,2,0,2
"UTXW",103.1,"FR","0","Mixed","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,15,1,"YY",11,3,3,4,2,3
"UTXW",63.2,"SO","1","Hisp","other","Y","Y","N","N","0","87",1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,12,0,"NN",9,3,3,2,1,3
"UTXW",90.8,"FR","1","Hisp","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,14,1,"NN",11,3,4,3,1,3
"UTXW",80.9,"FR","0","White","stem","Y","Y","N","N","0","87",1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,10,1,"YY",9,3,2,3,1,1
"UTXW",99.9,"FR","1","Asian","med","Y","Y","N","N","0","78",0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,13,1,"NY",11,1,4,3,3,2
"UTXW",87.6,"FR","1","Hisp","stem","Y","Y","N","N","0","78",1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,13,1,"NN",10,3,3,4,1,2
"UTXW",101.4,"FR","1","White","med","Y","Y","N","N","0","87",0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,12,1,"YY",9,1,3,3,3,2
"UTXW",92.6,"FR","1","White","stem","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,"YY",16,3,5,4,5,3
"UTXW",80.9,"FR","0","Asian","med","Y","Y","N","N","0","78",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"NN",1,0,0,0,1,0
"UTXW",100.7,"FR","0","Mixed","stem","Y","Y","N","N","0","87",1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,13,1,"YY",9,1,4,4,1,3
"UTXW",85.5,"FR","0","White","med","Y","Y","N","N","0","78",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,1,"NN",3,0,1,2,1,2
"UTXW",60,"FR","0","Asian","stem","Y","Y","N","N","0","78",1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,10,0,"NN",8,3,1,2,2,2
"UTXW",93.9,"FR","0","Other","stem","Y","Y","N","Y","11-19","87",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,13,1,"NY",9,3,4,4,1,1
"UTXW",87.4,"FR","0","White","med","Y","Y","N","Y","20-29","87",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,14,1,"NY",11,3,4,3,1,3
"UTXW",84.6,"FR","1","White","other","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,13,1,"NY",9,3,3,4,2,1
"UTXW",72,"FR","1","Hisp","stem","Y","Y","N","N","0","87",1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,12,1,"NN",9,3,2,3,1,3
"UTXW",92.5,"FR","0","Hisp","med","Y","Y","N","N","0","78",1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,9,1,"NN",8,2,2,2,2,1
"UTXW",72.5,"FR","0","Hisp","med","Y","Y","N","N","0","78",1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,8,1,"YY",7,2,2,2,1,1
"UTXW",82.4,"FR","1","Hisp","stem","Y","Y","N","Y","30-39","87",0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,12,1,"NN",8,2,2,4,1,3
"UTXW",74.5,"FR","0","Hisp","med","Y","Y","N","N","0","78",1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,10,1,"NN",8,3,3,1,1,2
"UTXW",90.2,"FR","0","Hisp","med","Y","Y","N","N","0","78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,"NN",2,0,0,0,0,2
"UTXW",89.7,"FR","1","Hisp","stem","Y","Y","N","N","0","87",1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,8,1,"NY",7,2,1,2,1,2
"UTXW",98.7,"FR","1","Hisp","med","Y","Y","N","N","0","87",0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,11,1,"NN",7,0,3,3,2,3
"UTXW",80,"FR","1","Hisp","stem","Y","Y","N","N","0","78",0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,9,1,"NY",6,0,2,4,1,2
"UTXW",96.1,"FR","1","Hisp","med","Y","Y","N","N","0","78",0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,11,1,"NN",7,1,2,4,1,3
"UTXW",78.1,"FR","1","Asian","other","Y","Y","N","N","0","78",1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,11,1,"NN",8,3,1,4,1,2
"UTXW",84.4,"FR","1","Hisp","stem","Y","Y","N","N","0","78",1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,10,1,"YY",10,3,2,2,1,2
"UTXW",100.7,"FR","0","Asian","med","Y","Y","Y","N","1-10","78",1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,16,1,"NY",13,3,5,2,3,3
"UTXW",96.8,"FR","0","Asian","med","Y","Y","N","N","0","78",1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,12,1,"NY",11,3,2,2,2,3
"UTXW",92.8,"FR","0","White","other","Y","Y","N","N","0","87",0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,1,"YY",13,0,5,4,5,3
"UTXW",76,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,6,1,"NN",6,1,1,2,2,0
