school,course,class,gender,ethnic,major,zip,grand,parent,emp_on,emp_off,hrs,ver,MQ1,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ10,MQ11,MQ12,MQ13,MQ14,MQ15,MQ16,MQ17,MQ18,MQ19,MQ20,must,Q1A,Q1c,Q2A,Q2C,Q3A,Q3C,Q4A,Q4C,Q5A,Q5C,Q6A,Q6C,comm
UNTWF17CHI098,83.5,FR,0,Asian,a. Sci,75,N,Y,N,Y,11-19,78,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,9,1,1,1,0,0,0,1,0,1,1,1,0,7
UNTWF17CHI099,61.6,FR,0,Hisp,a. Sci,78,N,Y,N,N,0,87,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,3
UNTWF17CHI101,87.6,FR,0,White,a. Sci,77,DK,Y,N,N,0,78,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,6,1,1,1,0,1,0,1,0,1,1,1,1,9
UNTWF17CHI102,78.0,JR,1,Hisp,a. Eng,75,N,N,N,N,0,87,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,7,1,1,1,0,0,0,0,0,0,1,0,0,4
UNTWF17CHI103,91.6,FR,0,Asian,a. Sci,75,N,N,N,N,0,87,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,7,1,1,1,1,0,1,1,0,0,1,0,1,8
UNTWF17CHI104,73.4,FR,0,"Hisp,Black",a. Sci,76,N,N,N,N,0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,1,0,0,0,0,0,1,0,5
UNTWF17CHI105,84.4,FR,1,Asian,a. Sci,75,N,N,N,N,0,87,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5,1,1,1,1,1,0,1,0,0,0,1,0,7
UNTWF17CHI106,96.8,SO,0,Asian,a. Sci,75,N,Y,N,Y,11-19,78,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,13,1,1,1,1,1,1,1,0,1,1,1,1,11
UNTWF17CHI107,64.7,JR,0,Black,a. Sci,75,N,N,Y,N,20-29,78,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,1,1,6
UNTWF17CHI108,58.6,FR,0,Hisp,a. Sci,76,N,Y,N,N,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,4
UNTWF17CHI109,60.7,FR,1,"Hisp,Black",b+a. Eng,79,N,N,N,N,0,78,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,2
UNTWF17CHI110,76.4,FR,1,"White,Black",a. Sci,76,Y,Y,N,N,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,1,1,0,0,1,1,0,0,0,0,1,1,6
UNTWF17CHI111,67.4,SO,1,Hisp,c,76,N,Y,N,Y,11-19,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,3
UNTWF17CHI112,70.5,FR,1,Hisp,a. Sci,78,N,N,N,N,0,78,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,11,0,0,0,1,0,0,0,0,1,1,0,1,4
UNTWF17CHI113,68.3,FR,0,Native Am,a. Sci,75,N,Y,N,N,0,78,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,1,4
UTXWF17CHI002,86.7,FR,1,Hisp,b,78,N,N,N,N,0,87,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,1,1,0,0,0,1,1,0,1,1,1,1,8
UTXWF17CHI003,94.5,FR,0,White,a. Sci,22,Y,Y,N,N,0,87,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,7,1,0,1,1,1,1,1,0,1,1,1,1,10
UTXWF17CHI004,97.8,FR,1,Hisp,b,78,N,Y,N,N,0,87,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,11,1,1,1,1,1,1,1,0,1,0,1,1,10
UTXWF17CHI005,91.2,FR,0,"Hisp,Arab",b,75,N,N,N,N,0,78,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,16,1,1,1,1,1,1,1,0,0,1,1,1,10
UTXWF17CHI007,78.8,FR,0,"White,Hisp",a. Sci,27,Y,Y,N,N,0,87,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,11,1,1,1,1,0,1,0,0,1,1,1,1,9
UTXWF17CHI008,91.9,FR,0,Black,b,77,Y,Y,N,Y,11-19,78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,0,1,0,1,1,1,1,0,0,1,0,1,7
UTXWF17CHI009,73.3,FR,0,Black,b,77,Y,N,N,N,0,87,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,9,1,1,1,1,1,0,1,1,1,1,1,1,11
UTXWF17CHI010,93.6,FR,1,Hisp,b,78,DK,Y,N,N,0,87,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,9,0,1,1,1,1,1,1,0,1,1,1,1,10
UTXWF17CHI011,89.7,FR,0,"White,Black",b,76,N,N,N,N,0,78,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,8,1,1,0,1,1,0,1,1,1,1,1,0,9
UTXWF17CHI013,87.9,FR,1,Hisp,b,76,N,N,N,N,0,78,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,9,1,1,1,1,1,0,0,1,1,1,1,1,10
UTXWF17CHI014,96.9,FR,0,Hisp,b,75,N,N,N,N,0,87,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,12,1,1,1,1,1,1,1,1,0,1,1,1,11
UTXWF17CHI015,74.7,FR,1,White,b,92,Y,Y,N,N,0,78,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,10,1,1,0,1,1,0,1,0,0,1,1,1,8
UTXWF17CHI016,84.5,FR,1,Hisp,b,78,N,N,N,N,0,87,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,10,1,1,0,1,0,0,1,1,1,1,1,1,9
UTXWF17CHI017,73.8,FR,0,Asian,b,77,DK,DK,N,N,0,78,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,8,1,1,1,1,1,1,1,1,1,1,1,1,12
UTXWF17CHI018,71.1,FR,0,Hisp,b,78,Y,Y,N,N,0,78,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,6,1,1,1,0,0,0,0,0,0,0,0,0,3
UTXWF17CHI019,91.1,FR,1,Hisp,b,76,N,N,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,0,0,1,0,0,1,1,1,0,0,1,5
UTXWF17CHI020,87.6,FR,0,Black,b,77,DK,Y,N,N,0,87,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,9,1,1,1,1,1,1,1,1,0,1,1,1,11
UTXWF17CHI021,81.3,FR,1,White,b,77,N,Y,N,N,0,78,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,9,1,1,1,1,1,1,1,0,0,1,1,1,10
UTXWF17CHI022,83.5,FR,0,Hisp,b,79,N,Y,N,Y,1-10,78,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,11,1,0,1,1,0,1,1,1,0,1,1,1,9
UTXWF17CHI023,95.7,FR,1,Hisp,a. Sci,80,N,DK,N,N,0,78,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,16,1,1,1,1,1,0,0,1,0,1,1,1,9
UTXWF17CHI024,104.7,FR,1,"White,Hisp",b,W86TS,N,Y,N,N,0,87,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17,1,1,1,1,1,1,1,0,1,1,1,1,11
UTXWF17CHI025,86.5,FR,1,White,a. Sci,30,Y,N,N,Y,20-29,78,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,12
UTXWF17CHI026,96.2,FR,0,Hisp,b,77,N,N,N,N,0,87,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,16,1,1,0,1,1,1,1,0,0,1,1,1,9
UTXWF17CHI027,67.0,FR,0,Hisp,b,78,N,N,N,Y,20-29,78,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,7,1,1,1,1,0,1,1,1,1,1,1,1,11
UTXWF17CHI028,85.0,FR,0,Hisp,b,75,N,N,N,N,0,87,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,15,1,0,0,0,0,0,0,0,0,1,1,1,4
UTXWF17CHI029,73.9,FR,0,Hisp,c,78,N,Y,N,N,0,87,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,12,1,1,1,1,1,1,1,0,1,1,1,1,11
UTXWF17CHI030,96.1,FR,0,White,b,76,DK,Y,Y,N,1-10,87,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,11,0,0,0,1,0,1,0,0,0,0,1,1,4
UTXWF17CHI031,93.1,FR,0,Black,b,78,Y,Y,N,N,0,78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,1,0,1,1,0,1,1,0,8
UTXWF17CHI032,71.9,FR,0,White,b,77,Y,Y,N,N,0,78,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,1,1,1,1,1,1,9
UTXWF17CHI033,82.1,FR,0,Hisp,b,77,N,N,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,1,1,0,0,0,0,0,1,0,1,0,5
UTXWF17CHI034,92.7,SO,1,Hisp,b,78,Y,Y,Y,N,1-10,78,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,1,1,1,1,1,0,1,1,0,1,1,1,10
UTXWF17CHI035,84.7,FR,0,Arab,b,77,DK,Y,N,N,0,78,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,12,1,1,0,1,0,1,1,0,1,1,1,0,8
UTXWF17CHI036,80.8,FR,0,Hisp,b,77,N,N,N,N,0,87,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,12,0,1,0,0,0,0,0,1,0,1,0,0,3
UTXWF17CHI037,82.2,FR,1,White,b,77,N,Y,N,Y,1-10,78,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,17,0,0,0,0,0,1,1,0,1,1,0,1,5
UTXWF17CHI038,85.0,FR,1,Asian,b,75,N,N,N,N,0,78,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,13,1,0,1,1,0,1,1,1,0,0,1,0,7
UTXWF17CHI039,81.3,FR,0,Asian,b,77,N,N,N,N,0,87,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,13,1,1,0,1,0,0,1,1,1,1,1,1,9
UTXWF17CHI040,91.8,FR,0,White,a. Sci,76,Y,Y,N,N,0,87,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,10,1,1,0,0,1,1,1,1,1,1,1,1,10
UTXWF17CHI042,72.9,FR,1,Hisp, ,78,N,N,N,Y,20-29,78,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,10,1,0,0,1,0,0,1,1,1,0,1,1,7
UTXWF17CHI043,64.7,FR,0,Black, ,77,DK,Y,Y,N,1-10,78,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,0,0,0,0,0,1,1,1,6
UTXWF17CHI044,92.3,FR,0,White,c,77,Y,Y,N,N,0,87,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,15,0,0,1,0,1,0,0,0,0,1,0,1,4
UTXWF17CHI046,75.4,FR,1,Hisp,b,78,N,N,N,Y,1-10,87,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,11,1,1,0,1,0,1,1,1,0,0,1,1,8
UTXWF17CHI047,79.9,FR,0,Black,b,78,Y,Y,N,N,0,87,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1,1,0,0,1,0,1,1,1,8
UTXWF17CHI048,94.3,FR,0,Hisp,b,77,DK,Y,N,N,0,78,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,16,0,1,1,1,0,0,1,0,0,0,1,1,6
UTXWF17CHI049,68.1,FR,1,Black,b,75,N,N,Y,N,20-29,78,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,7,1,1,0,1,1,0,1,1,1,1,1,1,10
UTXWF17CHI050,81.6,FR,0,Hisp,b,78,N,N,N,N,0,78,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,12,1,0,1,1,0,0,1,0,0,0,0,1,5
UTXWF17CHI052,98.9,FR,1,Hisp,b,78,N,N,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,1,1,1,0,1,1,1,1,1,1,1,11
UTXWF17CHI053,93.4,FR,0,Hisp,b,78,DK,Y,N,N,0,87,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,12,1,1,1,1,1,1,1,0,0,1,1,1,10
UTXWF17CHI054,82.5,FR,1,Hisp,b,78,N,N,N,N,0,87,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,16,1,1,1,1,1,1,1,0,0,1,1,0,9
UTXWF17CHI055,79.3,FR,0,White,b,07,Y,Y,N,N,0,78,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,7,1,1,0,1,0,0,1,0,0,0,1,1,6
UTXWF17CHI056,94.1,FR,0,Hisp,b,75,N,Y,N,N,0,87,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,12,1,1,0,0,1,0,1,0,1,1,1,1,8
UTXWF17CHI057,85.3,FR,0,Asian,b,13,DK,Y,N,N,0,87,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,0,1,1,1,1,1,1,1,11
UTXWF17CHI058,99.1,FR,0,White,a. Sci,76,N,Y,N,N,0,78,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,9,1,1,1,1,0,1,1,1,1,1,1,1,11
UTXWF17CHI059,80.6,FR,1,"Asian,White",a. Sci,96,Y,Y,N,N,0,87,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,13,1,1,1,1,1,1,0,1,1,1,1,1,11
UTXWF17CHI060,72.7,FR,0,Black,b,77,N,Y,N,Y,11-19,78,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,9,1,1,0,1,1,1,1,1,1,1,1,1,11
UTXWF17CHI061,78.6,FR,1,Black,b,77,N,Y,Y,N,11-19,87,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,13,0,1,0,0,0,0,1,0,1,0,0,1,4
UTXWF17CHI062,94.1,FR,0,Hisp,b,78,Y,Y,N,N,0,87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,17,1,0,1,1,0,0,1,0,0,1,1,1,7
UTXWF17CHI063,77.7,FR,0,Hisp,b,78,N,N,N,N,0,87,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,11,1,1,1,1,0,0,1,1,1,1,1,1,10
UTXWF17CHI064,70.6,FR,0,Hisp,a. Sci,78,Y,Y,N,N,0,78,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,7,1,1,0,1,0,0,1,0,1,1,1,1,8
UTXWF17CHI065,85.8,FR,0,Hisp,b,78,DK,Y,N,Y,1-10,87,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,11,0,1,0,1,0,0,1,0,1,1,1,0,6
UTXWF17CHI066,85.3,FR,1,Hisp,b,78,N,N,N,N,0,78,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1,1,1,1,0,1,1,1,1,0,1,1,10
UTXWF17CHI067,95.4,FR,0,Asian,b,77,N,N,N,N,0,87,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,10,1,1,1,0,0,1,1,1,0,1,1,1,9
UTXWF17CHI068,75.1,FR,0,Asian,b,79,N,N,Y,N,11-19,87,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,15,0,1,1,1,1,1,1,0,1,1,1,1,10
UTXWF17CHI069,95.7,FR,0,Mixed,b,77,DK,Y,N,N,0,87,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,14,1,1,1,0,0,1,1,0,0,1,1,1,8
UTXWF17CHI070,96.2,FR,0,"Hisp,Asian", ,75,Y,Y,N,N,0,87,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,13,0,1,1,1,1,0,0,1,0,1,1,1,8
UTXWF17CHI071,102.4,FR,1,Black,a. Tech,77,N,Y,Y,N,1-10,78,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,16,1,1,0,1,0,0,0,0,1,1,1,1,7
UTXWF17CHI074,90.4,FR,0,Hisp,b,78,N,N,N,N,0,78,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,12,1,1,0,1,0,1,1,1,1,1,1,1,10
UTXWF17CHI075,98.9,FR,0,Hisp,b,78,N,N,N,Y,1-10,87,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,8,1,1,1,1,0,1,1,0,1,1,1,1,10
UTXWF17CHI076,84.9,FR,1,Hisp,"a. Tech,Eng",77,N,N,N,N,0,87,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,12,0,1,1,1,1,1,1,1,1,1,0,1,10
UTXWF17CHI077,71.9,FR,1,Hisp,c,78,Y,Y,N,N,0,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,1,1,1,0,1,1,1,9
UTXWF17CHI078,95.2,FR,0,Hisp,b,79,N,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,0,1,0,1,0,1,0,1,0,0,0,1,5
UTXWF17CHI079,71.9,FR,0,Hisp,b,75,N,N,N,N,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,1,1,1,1,0,1,0,1,1,1,1,10
UTXWF17CHI080,74.5,FR,0,Asian,a. Eng,77,N,Y,N,N,0,78,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,9,1,1,0,0,0,0,0,0,0,0,1,1,4
UTXWF17CHI081,73.8,FR,1,White,d,76,Y,N,N,N,0,78,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,9,1,1,0,1,0,0,0,0,0,1,0,1,5
UTXWF17CHI082,84.1,FR,0,White,a. Sci,77,N,N,N,N,0,78,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,7,1,1,0,1,0,1,1,0,1,1,1,1,9
UTXWF17CHI083,82.5,FR,0,White,b,76,N,Y,N,N,0,78,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,1,1,0,0,0,1,1,1,0,0,1,1,7
UTXWF17CHI084,102.1,FR,0,White,a. Sci,78,Y,Y,N,N,0,78,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,16,1,1,1,0,1,1,1,0,1,1,0,1,9
UTXWF17CHI085,92.7,FR,1,Hisp,c,77,N,N,N,N,0,87,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12
UTXWF17CHI087,85.1,FR,0,Black,b,78,N, ,N,N,0,78,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,10,1,1,1,1,0,0,1,1,1,1,0,1,9
UTXWF17CHI088,89.5,FR,1,Hisp,a. Eng,75,N,N,N,N,0,78,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,10,1,1,1,1,1,0,1,0,1,1,1,1,10
UTXWF17CHI089,80.9,FR,0,Asian,b,29,N,Y,Y,N,11-19,87,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,16,0,1,1,1,1,1,1,1,1,1,1,1,11
UTXWF17CHI090,75.3,FR,0,White,a. Sci,76; 96,N,N,N,N,0,87,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,16,1,1,1,0,1,1,1,0,0,1,1,1,9
UTXWF17CHI091,89.5,FR,0,White,a. Eng,77,Y,Y,N,N,0,87,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,6,0,1,0,1,0,1,1,1,0,0,0,1,6
UTXWF17CHI092,95.1,FR,1,Hisp,b,78,N,Y,N,N,0,78,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,9,1,1,1,1,0,1,1,1,1,1,1,1,11
UTXWF17CHI093,90.5,FR,0,White,a. Sci,78,Y,Y,N,N,0,87,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,6,1,1,1,1,1,1,1,0,0,0,1,1,9
UTXWF17CHI094,94.4,FR,1,Asian In,c,78,N,N,N,Y,1-10,78,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,12,0,1,1,1,0,1,1,1,1,1,1,1,10
UTXWF17CHI095,97.6,FR,0,Asian,b,75,N,N,N,N,0,87,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,11,1,1,1,1,1,1,1,0,1,1,1,1,11
UTXWF17CHI096,96.0,FR,0,Asian,a. Sci,76,N,N,N,N,0,87,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,15,1,1,1,0,0,1,1,1,1,1,1,1,10
UTXWF17CHI097,78.4,FR,0,Hisp,a. Sci,78,N,N,N,N,0,78,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8,1,1,1,0,1,1,1,1,1,1,1,1,11
UTXWF17CHI098,97.1,FR,0,Hisp,b,78,Y,Y,N,N,0,87,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,9,1,1,0,1,0,1,1,1,0,0,0,1,7
UTXWF17CHI099,91.4,FR,0,"Hisp,Black",b,79,DK,N,N,N,0,78,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,13,1,1,1,1,1,1,1,1,1,0,0,1,10
UTXWF17CHI100,92.1,FR,0,Hisp,"a. Tech,Math",78,N,Y,N,N,0,78,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,14,1,0,0,1,0,1,1,1,1,1,1,0,8
UTXWF17CHI103,75.2,FR,0,Hisp,c,tb96,N,Y,N,N,0,78,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,11,0,1,0,0,0,0,1,0,0,1,1,1,5
UTXWF17CHI104,96.0,FR,0,Hisp,a. Eng,75,N,N,Y,N,11-19,78,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,15,0,1,1,1,0,1,0,1,0,1,1,1,8
UTXWF17CHI105,92.8,FR,0,Hisp,b,78,N,Y,N,N,0,87,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,12
UTXWF17CHI106,87.1,SO,0,Hisp,b,77,N,N,N,N,0,87,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,11,0,1,1,1,1,1,1,0,0,0,1,1,8
UTXWF17CHI107,94.8,FR,1,Hisp,c,78,N,Y,N,N,0,87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,1,1,1,1,1,0,1,0,0,1,1,1,9
UTXWF17CHI109,103.1,FR,0,"Asian,White",a. Eng,77,Y,Y,N,N,0,87,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,15,1,1,0,1,0,1,1,0,1,1,0,1,8
UTXWF17CHI110,63.2,SO,1,Hisp,c,79,N,N,N,N,0,87,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,12,1,1,0,0,0,1,1,1,1,1,1,1,9
UTXWF17CHI111,90.8,FR,1,Hisp,a. Eng,78,N,N,N,N,0,87,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,14,0,0,1,1,0,0,1,1,0,0,0,1,5
UTXWF17CHI112,80.9,FR,0,White,a. Sci,78,Y,Y,N,N,0,87,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,10,1,1,1,1,0,1,1,1,1,1,1,1,11
UTXWF17CHI113,99.9,FR,1,Asian,b,77,N,Y,N,N,0,78,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,13,1,1,0,1,0,1,0,0,1,1,1,1,8
UTXWF17CHI114,87.6,FR,1,Hisp,a. Tech,77,N,N,N,N,0,78,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,13,1,1,1,1,0,1,1,1,1,1,1,1,11
UTXWF17CHI115,101.4,FR,1,White,b,77,Y,Y,N,N,0,87,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,12,1,1,1,1,1,1,1,0,0,1,1,1,10
UTXWF17CHI116,92.6,FR,1,White,a. Eng,75,Y,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,1,1,1,1,1,1,1,1,1,1,11
UTXWF17CHI117,80.9,FR,0,Asian,b,75,N,N,N,N,0,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,10
UTXWF17CHI118,100.7,FR,0,"White,Asian",a. Eng,78,Y,Y,N,N,0,87,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,13,1,1,1,1,1,0,0,0,0,0,1,1,7
UTXWF17CHI119,85.5,FR,0,White,b,77,N,N,N,N,0,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,1,1,1,1,1,0,1,1,1,1,1,1,11
UTXWF17CHI122,60.0,FR,0,Asian,a. Eng,77,N,N,N,N,0,78,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,10,1,1,1,0,1,1,1,0,1,1,1,1,10
