"school","course","class","gender","ethnic","major","zip","grand","parent","emp_on","emp_off","hrs","ver","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","Q1A","Q1C","Q2A","Q2C","Q3A","Q3C","Q4A","Q4C","Q5A","Q5C","Q6A","Q6C","comm","pass","alg","conc"
"UNT",64.7,"JR","0","Black","stem","75","N","N","Y","N","20-29","78",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,1,1,6,0,3,3
"UNT",58.6,"FR","0","Hisp","stem","76","N","Y","N","N","0","87",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,4,0,3,1
"UNT",60.7,"FR","1","Mixed","dual","79","N","N","N","N","0","78",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1
"UNT",76.4,"FR","1","Mixed","stem","76","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,1,1,0,0,1,1,0,0,0,0,1,1,6,1,3,3
"UNT",67.4,"SO","1","Hisp","other","76","N","Y","N","Y","11-19","78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,3,0,2,1
"UNT",70.5,"FR","1","Hisp","stem","78","N","N","N","N","0","78",1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,11,0,0,0,1,0,0,0,0,1,1,0,1,4,1,1,3
"UNT",68.3,"FR","0","Other","stem","75","N","Y","N","N","0","78",1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,1,4,0,1,3
"UTXW",86.7,"FR","1","Hisp","med","78","N","N","N","N","0","87",0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,1,1,0,0,0,1,1,0,1,1,1,1,8,1,4,4
"UTXW",94.5,"FR","0","White","stem","22","Y","Y","N","N","0","87",0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,7,1,0,1,1,1,1,1,0,1,1,1,1,10,1,6,4
"UTXW",97.8,"FR","1","Hisp","med","78","N","Y","N","N","0","87",1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,11,1,1,1,1,1,1,1,0,1,0,1,1,10,1,6,4
"UTXW",91.2,"FR","0","Mixed","med","75","N","N","N","N","0","78",1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,16,1,1,1,1,1,1,1,0,0,1,1,1,10,1,5,5
"UTXW",78.8,"FR","0","Mixed","stem","27","Y","Y","N","N","0","87",1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,11,1,1,1,1,0,1,0,0,1,1,1,1,9,1,4,5
"UTXW",91.9,"FR","0","Black","med","77","Y","Y","N","Y","11-19","78",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,0,1,0,1,1,1,1,0,0,1,0,1,7,1,2,5
"UTXW",73.3,"FR","0","Black","med","77","Y","N","N","N","0","87",0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,9,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5
"UTXW",93.6,"FR","1","Hisp","med","78","DK","Y","N","N","0","87",1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,9,0,1,1,1,1,1,1,0,1,1,1,1,10,1,5,5
"UTXW",89.7,"FR","0","Mixed","med","76","N","N","N","N","0","78",1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,8,1,1,0,1,1,0,1,1,1,1,1,0,9,1,5,4
"UTXW",87.9,"FR","1","Hisp","med","76","N","N","N","N","0","78",0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,9,1,1,1,1,1,0,0,1,1,1,1,1,10,1,5,5
"UTXW",96.9,"FR","0","Hisp","med","75","N","N","N","N","0","87",1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,12,1,1,1,1,1,1,1,1,0,1,1,1,11,1,5,6
"UTXW",74.7,"FR","1","White","med","92","Y","Y","N","N","0","78",1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,10,1,1,0,1,1,0,1,0,0,1,1,1,8,1,4,4
"UTXW",84.5,"FR","1","Hisp","med","78","N","N","N","N","0","87",1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,10,1,1,0,1,0,0,1,1,1,1,1,1,9,1,4,5
"UTXW",73.8,"FR","0","Asian","med","77","DK","DK","N","N","0","78",1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,8,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6
"UTXW",71.1,"FR","0","Hisp","med","78","Y","Y","N","N","0","78",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,6,1,1,1,0,0,0,0,0,0,0,0,0,3,1,2,1
"UTXW",91.1,"FR","1","Hisp","med","76","N","N","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,0,0,1,0,0,1,1,1,0,0,1,5,1,2,3
"UTXW",87.6,"FR","0","Black","med","77","DK","Y","N","N","0","87",1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,9,1,1,1,1,1,1,1,1,0,1,1,1,11,1,5,6
"UTXW",81.3,"FR","1","White","med","77","N","Y","N","N","0","78",1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,9,1,1,1,1,1,1,1,0,0,1,1,1,10,1,5,5
"UTXW",83.5,"FR","0","Hisp","med","79","N","Y","N","Y","1-10","78",1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,11,1,0,1,1,0,1,1,1,0,1,1,1,9,1,4,5
"UTXW",95.7,"FR","1","Hisp","stem","80","N","DK","N","N","0","78",1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,16,1,1,1,1,1,0,0,1,0,1,1,1,9,1,4,5
"UTXW",104.7,"FR","1","Mixed","med","W86TS","N","Y","N","N","0","87",0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5
"UTXW",86.5,"FR","1","White","stem","30","Y","N","N","Y","20-29","78",1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6
"UTXW",96.2,"FR","0","Hisp","med","77","N","N","N","N","0","87",1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,16,1,1,0,1,1,1,1,0,0,1,1,1,9,1,4,5
"UTXW",67,"FR","0","Hisp","med","78","N","N","N","Y","20-29","78",1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,7,1,1,1,1,0,1,1,1,1,1,1,1,11,0,5,6
"UTXW",85,"FR","0","Hisp","med","75","N","N","N","N","0","87",1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,15,1,0,0,0,0,0,0,0,0,1,1,1,4,1,2,2
"UTXW",73.9,"FR","0","Hisp","other","78","N","Y","N","N","0","87",0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,12,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5
"UTXW",96.1,"FR","0","White","med","76","DK","Y","Y","N","1-10","87",1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,11,0,0,0,1,0,1,0,0,0,0,1,1,4,1,1,3
"UTXW",93.1,"FR","0","Black","med","78","Y","Y","N","N","0","78",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,1,0,1,1,0,1,1,0,8,1,5,3
"UTXW",71.9,"FR","0","White","med","77","Y","Y","N","N","0","78",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,1,1,1,1,1,1,9,1,4,5
"UTXW",82.1,"FR","0","Hisp","med","77","N","N","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,1,1,0,0,0,0,0,1,0,1,0,5,1,4,1
"UTXW",92.7,"SO","1","Hisp","med","78","Y","Y","Y","N","1-10","78",1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,1,1,1,1,1,0,1,1,0,1,1,1,10,1,5,5
"UTXW",84.7,"FR","0","Other","med","77","DK","Y","N","N","0","78",1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,12,1,1,0,1,0,1,1,0,1,1,1,0,8,1,4,4
"UTXW",80.8,"FR","0","Hisp","med","77","N","N","N","N","0","87",1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,12,0,1,0,0,0,0,0,1,0,1,0,0,3,1,0,3
"UTXW",82.2,"FR","1","White","med","77","N","Y","N","Y","1-10","78",1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,17,0,0,0,0,0,1,1,0,1,1,0,1,5,1,2,3
"UTXW",85,"FR","1","Asian","med","75","N","N","N","N","0","78",1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,13,1,0,1,1,0,1,1,1,0,0,1,0,7,1,4,3
"UTXW",81.3,"FR","0","Asian","med","77","N","N","N","N","0","87",1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,13,1,1,0,1,0,0,1,1,1,1,1,1,9,1,4,5
"UTXW",91.8,"FR","0","White","stem","76","Y","Y","N","N","0","87",1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,10,1,1,0,0,1,1,1,1,1,1,1,1,10,1,5,5
"UTXW",72.9,"FR","1","Hisp","other","78","N","N","N","Y","20-29","78",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,10,1,0,0,1,0,0,1,1,1,0,1,1,7,1,4,3
"UTXW",64.7,"FR","0","Black","other","77","DK","Y","Y","N","1-10","78",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,0,0,0,0,0,1,1,1,6,0,2,4
"UTXW",92.3,"FR","0","White","other","77","Y","Y","N","N","0","87",1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,15,0,0,1,0,1,0,0,0,0,1,0,1,4,1,2,2
"UTXW",75.4,"FR","1","Hisp","med","78","N","N","N","Y","1-10","87",1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,11,1,1,0,1,0,1,1,1,0,0,1,1,8,1,3,5
"UTXW",79.9,"FR","0","Black","med","78","Y","Y","N","N","0","87",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1,1,0,0,1,0,1,1,1,8,1,3,5
"UTXW",94.3,"FR","0","Hisp","med","77","DK","Y","N","N","0","78",1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,16,0,1,1,1,0,0,1,0,0,0,1,1,6,1,3,3
"UTXW",68.1,"FR","1","Black","med","75","N","N","Y","N","20-29","78",0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,7,1,1,0,1,1,0,1,1,1,1,1,1,10,0,5,5
"UTXW",81.6,"FR","0","Hisp","med","78","N","N","N","N","0","78",1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,12,1,0,1,1,0,0,1,0,0,0,0,1,5,1,3,2
"UTXW",98.9,"FR","1","Hisp","med","78","N","N","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6
"UTXW",93.4,"FR","0","Hisp","med","78","DK","Y","N","N","0","87",1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,12,1,1,1,1,1,1,1,0,0,1,1,1,10,1,5,5
"UTXW",82.5,"FR","1","Hisp","med","78","N","N","N","N","0","87",1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,16,1,1,1,1,1,1,1,0,0,1,1,0,9,1,5,4
"UTXW",79.3,"FR","0","White","med","07","Y","Y","N","N","0","78",0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,7,1,1,0,1,0,0,1,0,0,0,1,1,6,1,3,3
"UTXW",94.1,"FR","0","Hisp","med","75","N","Y","N","N","0","87",1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,12,1,1,0,0,1,0,1,0,1,1,1,1,8,1,5,3
"UTXW",85.3,"FR","0","Asian","med","13","DK","Y","N","N","0","87",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6
"UTXW",99.1,"FR","0","White","stem","76","N","Y","N","N","0","78",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,9,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6
"UTXW",80.6,"FR","1","Mixed","stem","96","Y","Y","N","N","0","87",0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,13,1,1,1,1,1,1,0,1,1,1,1,1,11,1,5,6
"UTXW",72.7,"FR","0","Black","med","77","N","Y","N","Y","11-19","78",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,9,1,1,0,1,1,1,1,1,1,1,1,1,11,1,5,6
"UTXW",78.6,"FR","1","Black","med","77","N","Y","Y","N","11-19","87",1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,13,0,1,0,0,0,0,1,0,1,0,0,1,4,1,2,2
"UTXW",94.1,"FR","0","Hisp","med","78","Y","Y","N","N","0","87",1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,17,1,0,1,1,0,0,1,0,0,1,1,1,7,1,4,3
"UTXW",77.7,"FR","0","Hisp","med","78","N","N","N","N","0","87",1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,11,1,1,1,1,0,0,1,1,1,1,1,1,10,1,5,5
"UTXW",70.6,"FR","0","Hisp","stem","78","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,7,1,1,0,1,0,0,1,0,1,1,1,1,8,1,4,4
"UTXW",85.8,"FR","0","Hisp","med","78","DK","Y","N","Y","1-10","87",1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,11,0,1,0,1,0,0,1,0,1,1,1,0,6,1,3,3
"UTXW",85.3,"FR","1","Hisp","med","78","N","N","N","N","0","78",1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1,1,1,1,0,1,1,1,1,0,1,1,10,1,5,5
"UTXW",95.4,"FR","0","Asian","med","77","N","N","N","N","0","87",0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,10,1,1,1,0,0,1,1,1,0,1,1,1,9,1,4,5
"UTXW",75.1,"FR","0","Asian","med","79","N","N","Y","N","11-19","87",0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,15,0,1,1,1,1,1,1,0,1,1,1,1,10,1,5,5
"UTXW",95.7,"FR","0","Mixed","med","77","DK","Y","N","N","0","87",1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,14,1,1,1,0,0,1,1,0,0,1,1,1,8,1,4,4
"UTXW",96.2,"FR","0","Mixed","other","75","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,13,0,1,1,1,1,0,0,1,0,1,1,1,8,1,3,5
"UTXW",102.4,"FR","1","Black","stem","77","N","Y","Y","N","1-10","78",1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,16,1,1,0,1,0,0,0,0,1,1,1,1,7,1,3,4
"UTXW",90.4,"FR","0","Hisp","med","78","N","N","N","N","0","78",1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,12,1,1,0,1,0,1,1,1,1,1,1,1,10,1,4,6
"UTXW",98.9,"FR","0","Hisp","med","78","N","N","N","Y","1-10","87",1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,8,1,1,1,1,0,1,1,0,1,1,1,1,10,1,5,5
"UTXW",84.9,"FR","1","Hisp","stem","77","N","N","N","N","0","87",0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,12,0,1,1,1,1,1,1,1,1,1,0,1,10,1,4,6
"UTXW",71.9,"FR","1","Hisp","other","78","Y","Y","N","N","0","87",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,1,1,1,0,1,1,1,9,1,3,6
"UTXW",95.2,"FR","0","Hisp","med","79","N","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,0,1,0,1,0,1,0,1,0,0,0,1,5,1,0,5
"UTXW",71.9,"FR","0","Hisp","med","75","N","N","N","N","0","87",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4
"UTXW",74.5,"FR","0","Asian","stem","77","N","Y","N","N","0","78",1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,9,1,1,0,0,0,0,0,0,0,0,1,1,4,1,2,2
"UTXW",73.8,"FR","1","White","dual","76","Y","N","N","N","0","78",0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,9,1,1,0,1,0,0,0,0,0,1,0,1,5,1,1,4
"UTXW",84.1,"FR","0","White","stem","77","N","N","N","N","0","78",1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,7,1,1,0,1,0,1,1,0,1,1,1,1,9,1,4,5
"UTXW",82.5,"FR","0","White","med","76","N","Y","N","N","0","78",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,1,1,0,0,0,1,1,1,0,0,1,1,7,1,3,4
"UTXW",102.1,"FR","0","White","stem","78","Y","Y","N","N","0","78",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,16,1,1,1,0,1,1,1,0,1,1,0,1,9,1,5,4
"UTXW",92.7,"FR","1","Hisp","other","77","N","N","N","N","0","87",1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6
"UTXW",85.1,"FR","0","Black","med","78","N"," ","N","N","0","78",1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,10,1,1,1,1,0,0,1,1,1,1,0,1,9,1,4,5
"UTXW",89.5,"FR","1","Hisp","stem","75","N","N","N","N","0","78",1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,10,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4
"UTXW",80.9,"FR","0","Asian","med","29","N","Y","Y","N","11-19","87",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,16,0,1,1,1,1,1,1,1,1,1,1,1,11,1,5,6
"UTXW",75.3,"FR","0","White","stem","76; 96","N","N","N","N","0","87",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,16,1,1,1,0,1,1,1,0,0,1,1,1,9,1,5,4
"UTXW",89.5,"FR","0","White","stem","77","Y","Y","N","N","0","87",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,6,0,1,0,1,0,1,1,1,0,0,0,1,6,1,1,5
"UTXW",95.1,"FR","1","Hisp","med","78","N","Y","N","N","0","78",1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,9,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6
"UTXW",90.5,"FR","0","White","stem","78","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,6,1,1,1,1,1,1,1,0,0,0,1,1,9,1,5,4
"UTXW",94.4,"FR","1","Other","other","78","N","N","N","Y","1-10","78",0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,12,0,1,1,1,0,1,1,1,1,1,1,1,10,1,4,6
"UTXW",97.6,"FR","0","Asian","med","75","N","N","N","N","0","87",1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,11,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5
"UTXW",96,"FR","0","Asian","stem","76","N","N","N","N","0","87",1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,15,1,1,1,0,0,1,1,1,1,1,1,1,10,1,5,5
"UTXW",78.4,"FR","0","Hisp","stem","78","N","N","N","N","0","78",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8,1,1,1,0,1,1,1,1,1,1,1,1,11,1,6,5
"UTXW",97.1,"FR","0","Hisp","med","78","Y","Y","N","N","0","87",1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,9,1,1,0,1,0,1,1,1,0,0,0,1,7,1,2,5
"UTXW",91.4,"FR","0","Mixed","med","79","DK","N","N","N","0","78",1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,13,1,1,1,1,1,1,1,1,1,0,0,1,10,1,5,5
"UTXW",92.1,"FR","0","Hisp","stem","78","N","Y","N","N","0","78",1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,14,1,0,0,1,0,1,1,1,1,1,1,0,8,1,4,4
"UTXW",75.2,"FR","0","Hisp","other","tb96","N","Y","N","N","0","78",0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,11,0,1,0,0,0,0,1,0,0,1,1,1,5,1,2,3
"UTXW",96,"FR","0","Hisp","stem","75","N","N","Y","N","11-19","78",1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,15,0,1,1,1,0,1,0,1,0,1,1,1,8,1,2,6
"UTXW",92.8,"FR","0","Hisp","med","78","N","Y","N","N","0","87",1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6
"UTXW",87.1,"SO","0","Hisp","med","77","N","N","N","N","0","87",1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,11,0,1,1,1,1,1,1,0,0,0,1,1,8,1,4,4
"UTXW",94.8,"FR","1","Hisp","other","78","N","Y","N","N","0","87",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,1,1,1,1,1,0,1,0,0,1,1,1,9,1,5,4
"UTXW",103.1,"FR","0","Mixed","stem","77","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,15,1,1,0,1,0,1,1,0,1,1,0,1,8,1,3,5
"UTXW",63.2,"SO","1","Hisp","other","79","N","N","N","N","0","87",1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,12,1,1,0,0,0,1,1,1,1,1,1,1,9,0,4,5
"UTXW",90.8,"FR","1","Hisp","stem","78","N","N","N","N","0","87",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,14,0,0,1,1,0,0,1,1,0,0,0,1,5,1,2,3
"UTXW",80.9,"FR","0","White","stem","78","Y","Y","N","N","0","87",1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,10,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6
"UTXW",99.9,"FR","1","Asian","med","77","N","Y","N","N","0","78",0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,13,1,1,0,1,0,1,0,0,1,1,1,1,8,1,3,5
"UTXW",87.6,"FR","1","Hisp","stem","77","N","N","N","N","0","78",1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,13,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6
"UTXW",101.4,"FR","1","White","med","77","Y","Y","N","N","0","87",0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,12,1,1,1,1,1,1,1,0,0,1,1,1,10,1,5,5
"UTXW",92.6,"FR","1","White","stem","75","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,1,1,1,1,1,1,1,1,1,1,11,1,5,6
"UTXW",80.9,"FR","0","Asian","med","75","N","N","N","N","0","78",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,10,1,4,6
"UTXW",100.7,"FR","0","Mixed","stem","78","Y","Y","N","N","0","87",1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,13,1,1,1,1,1,0,0,0,0,0,1,1,7,1,4,3
"UTXW",85.5,"FR","0","White","med","77","N","N","N","N","0","78",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5
"UTXW",60,"FR","0","Asian","stem","77","N","N","N","N","0","78",1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,10,1,1,1,0,1,1,1,0,1,1,1,1,10,0,6,4
"UTXW",93.9,"FR","0","Other","stem","78","N","Y","N","Y","11-19","87",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,13,0,0,0,1,0,1,1,0,1,0,1,1,6,1,3,3
"UTXW",87.4,"FR","0","White","med","77","N","Y","N","Y","20-29","87",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,14,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6
"UTXW",84.6,"FR","1","White","other","76","N","Y","N","N","0","87",1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,13,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5
"UTXW",72,"FR","1","Hisp","stem","77","N","N","N","N","0","87",1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,12,1,0,1,1,0,1,1,1,1,1,1,0,9,1,5,4
"UTXW",92.5,"FR","0","Hisp","med","78","N","N","N","N","0","78",1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,9,1,1,1,1,1,1,1,0,0,1,1,0,9,1,5,4
"UTXW",72.5,"FR","0","Hisp","med","77","Y","Y","N","N","0","78",1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,8,0,1,1,0,0,0,1,0,1,1,1,1,7,1,4,3
"UTXW",82.4,"FR","1","Hisp","stem","77","N","N","N","Y","30-39","87",0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,12,1,0,0,1,0,0,1,0,0,1,1,0,5,1,3,2
"UTXW",74.5,"FR","0","Hisp","med","78","N","N","N","N","0","78",1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,0,1,1,1,11,1,5,6
